Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,biotic_regm,Bytes,Center Name,chem_administration,coll_site_geo_feat,Collection_Date,Consent,Cow_number,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,food_origin,food_prod_char,food_product_type,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,IFSAC_Category,Instrument,intended_consumer,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,progressive,purpose_of_sampling,ReleaseDate,create_date,version,samp_mat_type,Sample Name,sampling_timepoint,SRA Study
SRR29232975,AMPLICON,451,17405690,PRJNA1103402,SAMN41053171,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,10911676,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1123,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751605,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_110_S110,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E330G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],110_S110,T2,SRP510782
SRR29232976,AMPLICON,409,7851299,PRJNA1103402,SAMN41053115,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT80 strain,5005021,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,917,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751604,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_54_S54,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D162M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],54_S54,T1,SRP510782
SRR29232977,AMPLICON,453,18703338,PRJNA1103402,SAMN41053114,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT79 strain,11812341,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,917,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751603,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_53_S53,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C159L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],53_S53,T1,SRP510782
SRR29232978,AMPLICON,439,165946,PRJNA1103402,SAMN41053113,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT78 strain,189926,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,902,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751602,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_52_S52,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B156I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:32:00Z,1,Milk: [UBERON:0001913],52_S52,T1,SRP510782
SRR29232979,AMPLICON,400,16110159,PRJNA1103402,SAMN41053112,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT77 strain,10246522,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,902,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751601,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_51_S51,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A153H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],51_S51,T1,SRP510782
SRR29232980,AMPLICON,326,11155502,PRJNA1103402,SAMN41053111,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT76 strain,6974873,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,850,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751600,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_50_S50,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E150G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],50_S50,T1,SRP510782
SRR29232981,AMPLICON,414,20152448,PRJNA1103402,SAMN41053065,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT30 strain,12429059,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,763,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751599,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_4_S4,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D12I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],4_S4,T0,SRP510782
SRR29232982,AMPLICON,235,17074728,PRJNA1103402,SAMN41053110,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT75 strain,10996338,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,850,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751598,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_49_S49,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D147F,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],49_S49,T1,SRP510782
SRR29232983,AMPLICON,210,5456933,PRJNA1103402,SAMN41053109,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT74 strain,3637502,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,833,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751597,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_48_S48,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C144M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],48_S48,T1,SRP510782
SRR29232984,AMPLICON,354,8449299,PRJNA1103402,SAMN41053108,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT73 strain,5394881,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,833,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751596,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_47_S47,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B141L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],47_S47,T1,SRP510782
SRR29232985,AMPLICON,460,5668948,PRJNA1103402,SAMN41053107,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT72 strain,3640434,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,771,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751595,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_46_S46,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A138I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],46_S46,T1,SRP510782
SRR29232986,AMPLICON,393,12589182,PRJNA1103402,SAMN41053071,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT36 strain,7952188,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,850,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751594,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_10_S10,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E30I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],10_S10,T0,SRP510782
SRR29232987,AMPLICON,405,13949762,PRJNA1103402,SAMN41053162,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,9036329,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1071,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751593,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_101_S101,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A303L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],101_S101,T2,SRP510782
SRR29232988,AMPLICON,274,27534535,PRJNA1103402,SAMN41053161,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT126 strain,18346489,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,1043,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751592,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_100_S100,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E300I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],100_S100,T2,SRP510782
